Time [s];	Voltage [V];	Current [A]
+1.3681666666666667E+03;	+3.9113134345206384E+00;	-9.9958248726210519E-01
+1.3683666666666666E+03;	+3.9112405634684357E+00;	-9.9958199140423210E-01
+1.3685666666666666E+03;	+3.9111666996226062E+00;	-9.9957951211486640E-01
+1.3687666666666667E+03;	+3.9110962112751064E+00;	-9.9958010714431422E-01
+1.3689666666666667E+03;	+3.9110239358990797E+00;	-9.9957871874226945E-01
+1.3691666666666667E+03;	+3.9109582129609883E+00;	-9.9957926418592979E-01
+1.3693666666666666E+03;	+3.9108944756101516E+00;	-9.9958000797273960E-01
+1.3695666666666666E+03;	+3.9108253771737296E+00;	-9.9958189223265759E-01
+1.3697666666666667E+03;	+3.9107618383816187E+00;	-9.9958204099001957E-01
+1.3699666666666667E+03;	+3.9106941298562741E+00;	-9.9958154513214648E-01
+1.3701666666666667E+03;	+3.9106305910641623E+00;	-9.9958104927427316E-01
+1.3703666666666666E+03;	+3.9105644710086209E+00;	-9.9958139637478449E-01
+1.3705666666666666E+03;	+3.9104914013976924E+00;	-9.9957971045801575E-01
+1.3707666666666667E+03;	+3.9104280611643056E+00;	-9.9958159471793362E-01
+1.3709666666666667E+03;	+3.9103579699342568E+00;	-9.9958124761742229E-01
+1.3711666666666667E+03;	+3.9102932397897932E+00;	-9.9958000797273960E-01
+1.3713666666666666E+03;	+3.9102247370295475E+00;	-9.9957980962959025E-01
+1.3715666666666666E+03;	+3.9101647722944919E+00;	-9.9958134678899713E-01
+1.3717666666666667E+03;	+3.9100980565627741E+00;	-9.9958109886006052E-01
+1.3719666666666667E+03;	+3.9100235970407682E+00;	-9.9958095010269854E-01
+1.3721666666666667E+03;	+3.9099600582486569E+00;	-9.9957901625699330E-01
+1.3723666666666666E+03;	+3.9098957252216433E+00;	-9.9958099968848579E-01
+1.3725666666666666E+03;	+3.9098315907533561E+00;	-9.9958010714431422E-01
+1.3727666666666667E+03;	+3.9097692433135958E+00;	-9.9958129720320976E-01
+1.3729666666666667E+03;	+3.9097041160516812E+00;	-9.9957951211486640E-01
+1.3731666666666667E+03;	+3.9096395844659426E+00;	-9.9958070217376183E-01
+1.3733666666666666E+03;	+3.9095706845882474E+00;	-9.9958040465903808E-01
+1.3735666666666666E+03;	+3.9095107198531913E+00;	-9.9958075175954919E-01
+1.3737666666666667E+03;	+3.9094457911500018E+00;	-9.9958070217376205E-01
+1.3739666666666667E+03;	+3.9789405507874243E+00;	+0.0000000000000000E+00
+1.3741666666666667E+03;	+3.9796061196347963E+00;	+0.0000000000000000E+00
+1.3743666666666666E+03;	+3.9800655845252546E+00;	+0.0000000000000000E+00
+1.3745666666666666E+03;	+3.9804448316906722E+00;	+0.0000000000000000E+00
+1.3747666666666667E+03;	+3.9807589515941744E+00;	+0.0000000000000000E+00
+1.3749666666666667E+03;	+3.9810387208381925E+00;	+0.0000000000000000E+00
+1.3751666666666667E+03;	+3.9812942659177168E+00;	+0.0000000000000000E+00
+1.3753666666666666E+03;	+3.9815249911565727E+00;	+0.0000000000000000E+00
+1.3755666666666666E+03;	+3.9817283152913312E+00;	+0.0000000000000000E+00
+1.3757666666666667E+03;	+3.9819352134831454E+00;	+0.0000000000000000E+00
+1.3759666666666667E+03;	+3.9821222558024245E+00;	+0.0000000000000000E+00
+1.3761666666666667E+03;	+3.9822967889220067E+00;	+0.0000000000000000E+00
+1.3763666666666666E+03;	+3.9824699321305110E+00;	+0.0000000000000000E+00
+1.3765666666666666E+03;	+3.9826250064950095E+00;	+0.0000000000000000E+00
+1.3767666666666667E+03;	+3.9827794851833307E+00;	+0.0000000000000000E+00
+1.3769666666666667E+03;	+3.9829313826082235E+00;	+0.0000000000000000E+00
+1.3771666666666667E+03;	+3.9830689838048907E+00;	+0.0000000000000000E+00
+1.3773666666666666E+03;	+3.9832055922079319E+00;	+0.0000000000000000E+00
+1.3775666666666666E+03;	+3.9833356481730355E+00;	+0.0000000000000000E+00
+1.3777666666666667E+03;	+3.9834627257572586E+00;	+0.0000000000000000E+00
+1.3779666666666667E+03;	+3.9835923846049126E+00;	+0.0000000000000000E+00
+1.3781666666666667E+03;	+3.9837182708367838E+00;	+0.0000000000000000E+00
+1.3783666666666666E+03;	+3.9838362147196413E+00;	+0.0000000000000000E+00
+1.3785666666666666E+03;	+3.9839519744565202E+00;	+0.0000000000000000E+00
+1.3787666666666667E+03;	+3.9840673370759485E+00;	+0.0000000000000000E+00
+1.3789666666666667E+03;	+3.9841836924890033E+00;	+0.0000000000000000E+00
+1.3791666666666667E+03;	+3.9842901199657903E+00;	+0.0000000000000000E+00
+1.3793666666666666E+03;	+3.9843925762680708E+00;	+0.0000000000000000E+00
+1.3795666666666666E+03;	+3.9844974152750550E+00;	+0.0000000000000000E+00
+1.3797666666666667E+03;	+3.9846036441931170E+00;	+0.0000000000000000E+00
+1.3799666666666667E+03;	+3.9847033206732427E+00;	+0.0000000000000000E+00
+1.3801666666666667E+03;	+3.9847998202137624E+00;	+0.0000000000000000E+00
+1.3803666666666666E+03;	+3.9849016808398670E+00;	+0.0000000000000000E+00
+1.3805666666666666E+03;	+3.9849926207360773E+00;	+0.0000000000000000E+00
+1.3807666666666667E+03;	+3.9850889217178711E+00;	+0.0000000000000000E+00
+1.3809666666666667E+03;	+3.9851762875570249E+00;	+0.0000000000000000E+00
+1.3811666666666667E+03;	+3.9852735813324465E+00;	+0.0000000000000000E+00
+1.3813666666666666E+03;	+3.9853532033813117E+00;	+0.0000000000000000E+00
+1.3815666666666666E+03;	+3.9854411648966415E+00;	+0.0000000000000000E+00
+1.3817666666666667E+03;	+3.9855285307357953E+00;	+0.0000000000000000E+00
+1.3819666666666667E+03;	+3.9856154994574986E+00;	+0.0000000000000000E+00
+1.3821666666666667E+03;	+3.9856957171825393E+00;	+0.0000000000000000E+00
+1.3823666666666666E+03;	+3.9857840758153196E+00;	+0.0000000000000000E+00
+1.3825666666666666E+03;	+3.9858672719212414E+00;	+0.0000000000000000E+00
+1.3827666666666667E+03;	+3.9859441141479515E+00;	+0.0000000000000000E+00
+1.3829666666666667E+03;	+3.9860165880827041E+00;	+0.0000000000000000E+00
+1.3831666666666667E+03;	+3.9860987913949995E+00;	+0.0000000000000000E+00
+1.3833666666666666E+03;	+3.9861714638884771E+00;	+0.0000000000000000E+00
+1.3835666666666666E+03;	+3.9862522772896938E+00;	+0.0000000000000000E+00
+1.3837666666666667E+03;	+3.9863239569895454E+00;	+0.0000000000000000E+00
+1.3839666666666667E+03;	+3.9863998064226287E+00;	+0.0000000000000000E+00
+1.3841666666666667E+03;	+3.9864762515318883E+00;	+0.0000000000000000E+00
+1.3843666666666666E+03;	+3.9865431658223311E+00;	+0.0000000000000000E+00
+1.3845666666666666E+03;	+3.9866170296681607E+00;	+0.0000000000000000E+00
+1.3847666666666667E+03;	+3.9866883122505619E+00;	+0.0000000000000000E+00
+1.3849666666666667E+03;	+3.9867639631249197E+00;	+0.0000000000000000E+00
+1.3851666666666667E+03;	+3.9868277004757569E+00;	+0.0000000000000000E+00
+1.3853666666666666E+03;	+3.9868993801756081E+00;	+0.0000000000000000E+00
+1.3855666666666666E+03;	+3.9869643088787980E+00;	+0.0000000000000000E+00
+1.3857666666666667E+03;	+3.9870328116390428E+00;	+0.0000000000000000E+00
+1.3859666666666667E+03;	+3.9870892023170423E+00;	+0.0000000000000000E+00
+1.3861666666666667E+03;	+3.9871614776930695E+00;	+0.0000000000000000E+00
+1.3863666666666666E+03;	+3.9872178683710686E+00;	+0.0000000000000000E+00
+1.3865666666666666E+03;	+3.9872810100457294E+00;	+0.0000000000000000E+00
+1.3867666666666667E+03;	+3.9873451445140180E+00;	+0.0000000000000000E+00
+1.3869666666666667E+03;	+3.9874104703346576E+00;	+0.0000000000000000E+00
+1.3871666666666667E+03;	+3.9874783774187272E+00;	+0.0000000000000000E+00
+1.3873666666666666E+03;	+3.9875399306235857E+00;	+0.0000000000000000E+00
+1.3875666666666666E+03;	+3.9876048593267748E+00;	+0.0000000000000000E+00
+1.3877666666666667E+03;	+3.9876697880299639E+00;	+0.0000000000000000E+00
+1.3879666666666667E+03;	+3.9877259801492380E+00;	+0.0000000000000000E+00
+1.3881666666666667E+03;	+3.9877837607383149E+00;	+0.0000000000000000E+00
+1.3883666666666666E+03;	+3.9878480937653276E+00;	+0.0000000000000000E+00
+1.3885666666666666E+03;	+3.9879064700305804E+00;	+0.0000000000000000E+00
+1.3887666666666667E+03;	+3.9879596837689739E+00;	+0.0000000000000000E+00
+1.3889666666666667E+03;	+3.9880081320979595E+00;	+0.0000000000000000E+00
+1.3891666666666667E+03;	+3.9880704795377198E+00;	+0.0000000000000000E+00
+1.3893666666666666E+03;	+3.9881318341838523E+00;	+0.0000000000000000E+00
+1.3895666666666666E+03;	+3.9881842536873449E+00;	+0.0000000000000000E+00
+1.3897666666666667E+03;	+3.9882396515717171E+00;	+0.0000000000000000E+00
+1.3899666666666667E+03;	+3.9882990206305968E+00;	+0.0000000000000000E+00
+1.3901666666666667E+03;	+3.9883534257213427E+00;	+0.0000000000000000E+00
+1.3903666666666666E+03;	+3.9884127947802219E+00;	+0.0000000000000000E+00
+1.3905666666666666E+03;	+3.9884558820236222E+00;	+0.0000000000000000E+00
+1.3907666666666667E+03;	+3.9885156481999533E+00;	+0.0000000000000000E+00
+1.3909666666666667E+03;	+3.9885666777923681E+00;	+0.0000000000000000E+00
+1.3911666666666667E+03;	+3.9886161189149796E+00;	+0.0000000000000000E+00
+1.3913666666666666E+03;	+3.9886639715677892E+00;	+0.0000000000000000E+00
+1.3915666666666666E+03;	+3.9887148026014785E+00;	+0.0000000000000000E+00
+1.3917666666666667E+03;	+3.9887664278700687E+00;	+0.0000000000000000E+00
+1.3919666666666667E+03;	+3.9888238113416956E+00;	+0.0000000000000000E+00
+1.3921666666666667E+03;	+3.9888744438166595E+00;	+0.0000000000000000E+00
+1.3923666666666666E+03;	+3.9889220979107431E+00;	+0.0000000000000000E+00
+1.3925666666666666E+03;	+3.9889655822715953E+00;	+0.0000000000000000E+00
+1.3927666666666667E+03;	+3.9890154205116577E+00;	+0.0000000000000000E+00
+1.3929666666666667E+03;	+3.9890614861359386E+00;	+0.0000000000000000E+00
+1.3931666666666667E+03;	+3.9891133099632547E+00;	+0.0000000000000000E+00
+1.3933666666666666E+03;	+3.9891560000892050E+00;	+0.0000000000000000E+00
+1.3935666666666666E+03;	+3.9892022642722114E+00;	+0.0000000000000000E+00
+1.3937666666666667E+03;	+3.9892517053948233E+00;	+0.0000000000000000E+00
+1.3939666666666667E+03;	+3.9892981681365556E+00;	+0.0000000000000000E+00
+1.3941666666666667E+03;	+3.9893488006115194E+00;	+0.0000000000000000E+00
+1.3943666666666666E+03;	+3.9893952633532517E+00;	+0.0000000000000000E+00
+1.3945666666666666E+03;	+3.9894383505966524E+00;	+0.0000000000000000E+00
+1.3947666666666667E+03;	+3.9894842176622078E+00;	+0.0000000000000000E+00
+1.3949666666666667E+03;	+3.9895267092294326E+00;	+0.0000000000000000E+00
+1.3951666666666667E+03;	+3.9895791287329243E+00;	+0.0000000000000000E+00
+1.3953666666666666E+03;	+3.9896208260652481E+00;	+0.0000000000000000E+00
+1.3955666666666666E+03;	+3.9896651046610017E+00;	+0.0000000000000000E+00
+1.3957666666666667E+03;	+3.9897095818154793E+00;	+0.0000000000000000E+00
+1.3959666666666667E+03;	+3.9897552503223097E+00;	+0.0000000000000000E+00
+1.3961666666666667E+03;	+3.9897975433308090E+00;	+0.0000000000000000E+00
+1.3963666666666666E+03;	+3.9898436089550908E+00;	+0.0000000000000000E+00
+1.3965666666666666E+03;	+3.9898815336716318E+00;	+0.0000000000000000E+00
+1.3967666666666667E+03;	+3.9899264079435608E+00;	+0.0000000000000000E+00
+1.3969666666666667E+03;	+3.9899714807742153E+00;	+0.0000000000000000E+00
+1.3971666666666667E+03;	+3.9900050371988001E+00;	+0.0000000000000000E+00
+1.3973666666666666E+03;	+3.9900509042643555E+00;	+0.0000000000000000E+00
+1.3975666666666666E+03;	+3.9900902188919747E+00;	+0.0000000000000000E+00
+1.3977666666666667E+03;	+3.9901293349608680E+00;	+0.0000000000000000E+00
+1.3979666666666667E+03;	+3.9901682524710367E+00;	+0.0000000000000000E+00
+1.3981666666666667E+03;	+3.9902157080063954E+00;	+0.0000000000000000E+00
+1.3983666666666666E+03;	+3.9902492644309793E+00;	+0.0000000000000000E+00
+1.3985666666666666E+03;	+3.9902911603220286E+00;	+0.0000000000000000E+00
+1.3987666666666667E+03;	+3.9903372259463090E+00;	+0.0000000000000000E+00
+1.3989666666666667E+03;	+3.9903757463390268E+00;	+0.0000000000000000E+00
+1.3991666666666667E+03;	+3.9904120825857663E+00;	+0.0000000000000000E+00
+1.3993666666666666E+03;	+3.9904599352385755E+00;	+0.0000000000000000E+00
+1.3995666666666666E+03;	+3.9904944844567858E+00;	+0.0000000000000000E+00
+1.3997666666666667E+03;	+3.9905345933193068E+00;	+0.0000000000000000E+00
+1.3999666666666667E+03;	+3.9905635828932078E+00;	+0.0000000000000000E+00
+1.4001666666666667E+03;	+3.9906009119335732E+00;	+0.0000000000000000E+00
+1.4003666666666666E+03;	+3.9906416164722702E+00;	+0.0000000000000000E+00
+1.4005666666666666E+03;	+3.9906773570428329E+00;	+0.0000000000000000E+00
+1.4007666666666667E+03;	+3.9907182601402553E+00;	+0.0000000000000000E+00
+1.4009666666666667E+03;	+3.9907460583618035E+00;	+0.0000000000000000E+00
+1.4011666666666667E+03;	+3.9907863657830500E+00;	+0.0000000000000000E+00
+1.4013666666666666E+03;	+3.9908217092361618E+00;	+0.0000000000000000E+00
+1.4015666666666666E+03;	+3.9908493088989854E+00;	+0.0000000000000000E+00
+1.4017666666666667E+03;	+3.9908834609997457E+00;	+0.0000000000000000E+00
+1.4019666666666667E+03;	+3.9909192015703083E+00;	+0.0000000000000000E+00
+1.4021666666666667E+03;	+3.9909605017851812E+00;	+0.0000000000000000E+00
+1.4023666666666666E+03;	+3.9909936610923147E+00;	+0.0000000000000000E+00
+1.4025666666666666E+03;	+3.9910208636376878E+00;	+0.0000000000000000E+00
+1.4027666666666667E+03;	+3.9910633552049126E+00;	+0.0000000000000000E+00
+1.4029666666666667E+03;	+3.9910981029818484E+00;	+0.0000000000000000E+00
+1.4031666666666667E+03;	+3.9911405945490728E+00;	+0.0000000000000000E+00
+1.4033666666666666E+03;	+3.9911783207068896E+00;	+0.0000000000000000E+00
+1.4035666666666666E+03;	+3.9911951981985445E+00;	+0.0000000000000000E+00
+1.4037666666666667E+03;	+3.9912311373278322E+00;	+0.0000000000000000E+00
+1.4039666666666667E+03;	+3.9216778028664323E+00;	-9.9947255557162851E-01
+1.4041666666666667E+03;	+3.9209834430038844E+00;	-9.9952987674176441E-01
+1.4043666666666666E+03;	+3.9204937971871732E+00;	-9.9954956229932834E-01
+1.4045666666666666E+03;	+3.9200853618891287E+00;	-9.9955630596640310E-01
+1.4047666666666667E+03;	+3.9197414581768233E+00;	-9.9956349590556381E-01
+1.4049666666666667E+03;	+3.9194323022414550E+00;	-9.9956671898173921E-01
+1.4051666666666667E+03;	+3.9191451863245992E+00;	-9.9956761152591100E-01
+1.4053666666666666E+03;	+3.9188826916896868E+00;	-9.9956939661425415E-01
+1.4055666666666666E+03;	+3.9186247639054579E+00;	-9.9956974371476548E-01
+1.4057666666666667E+03;	+3.9183864934350390E+00;	-9.9956855365586994E-01
+1.4059666666666667E+03;	+3.9181748298338159E+00;	-9.9957271886200438E-01
+1.4061666666666667E+03;	+3.9179637619087697E+00;	-9.9957197507519469E-01
+1.4063666666666666E+03;	+3.9177532896598990E+00;	-9.9957138004574686E-01
+1.4065666666666666E+03;	+3.9175594963439586E+00;	-9.9957152880310873E-01
+1.4067666666666667E+03;	+3.9173726525834041E+00;	-9.9957455353613500E-01
+1.4069666666666667E+03;	+3.9171963324352936E+00;	-9.9957410726404916E-01
+1.4071666666666667E+03;	+3.9170188209348318E+00;	-9.9957499980822073E-01
+1.4073666666666666E+03;	+3.9168421036692700E+00;	-9.9957405767826180E-01
+1.4075666666666666E+03;	+3.9166709460480189E+00;	-9.9957742951179929E-01
+1.4077666666666667E+03;	+3.9165160702422459E+00;	-9.9957569400924318E-01
+1.4079666666666667E+03;	+3.9163546419985376E+00;	-9.9957668572498948E-01
+1.4081666666666667E+03;	+3.9161983762816877E+00;	-9.9957757826916127E-01
+1.4083666666666666E+03;	+3.9160423091235628E+00;	-9.9957529732294459E-01
+1.4085666666666666E+03;	+3.9158979569302339E+00;	-9.9957762785494841E-01
+1.4087666666666667E+03;	+3.9157462580640665E+00;	-9.9957817329860887E-01
+1.4089666666666667E+03;	+3.9156027001056390E+00;	-9.9957618986711638E-01
+1.4091666666666667E+03;	+3.9154615248519153E+00;	-9.9957916501435518E-01
+1.4093666666666666E+03;	+3.9153126058079031E+00;	-9.9957529732294470E-01
+1.4095666666666666E+03;	+3.9151773873159406E+00;	-9.9957604110975440E-01
+1.4097666666666667E+03;	+3.9150441544112304E+00;	-9.9957589235239241E-01
+1.4099666666666667E+03;	+3.9149202537666130E+00;	-9.9958010714431422E-01
+1.4101666666666667E+03;	+3.9147780857192624E+00;	-9.9957643779605299E-01
+1.4103666666666666E+03;	+3.9146476326367079E+00;	-9.9957747909758643E-01
+1.4105666666666666E+03;	+3.9145217464048359E+00;	-9.9957971045801564E-01
+1.4107666666666667E+03;	+3.9143938745857114E+00;	-9.9957966087222838E-01
+1.4109666666666667E+03;	+3.9142719595283464E+00;	-9.9957742951179929E-01
+1.4111666666666667E+03;	+3.9141421021219682E+00;	-9.9957782619809776E-01
+1.4113666666666666E+03;	+3.9140221726518565E+00;	-9.9957757826916127E-01
+1.4115666666666666E+03;	+3.9139060157975276E+00;	-9.9958189223265759E-01
+1.4117666666666667E+03;	+3.9137856892099658E+00;	-9.9958030548746335E-01
+1.4119666666666667E+03;	+3.9136719150603407E+00;	-9.9958060300218732E-01
+1.4121666666666667E+03;	+3.9135519855902294E+00;	-9.9957936335750441E-01
+1.4123666666666666E+03;	+3.9134280849456111E+00;	-9.9957708241128806E-01
+1.4125666666666666E+03;	+3.9133168920594152E+00;	-9.9957931377171716E-01
+1.4127666666666667E+03;	+3.9132110602588042E+00;	-9.9958144596057164E-01
+1.4129666666666667E+03;	+3.9130933149346725E+00;	-9.9957980962959025E-01
+1.4131666666666667E+03;	+3.9129815263723002E+00;	-9.9957723116864994E-01
+1.4133666666666666E+03;	+3.9128701349273789E+00;	-9.9957876832805681E-01
+1.4135666666666666E+03;	+3.9127583463650075E+00;	-9.9957485105085875E-01
+1.4137666666666667E+03;	+3.9126622439419378E+00;	-9.9958253684789267E-01
+1.4139666666666667E+03;	+3.9125512496144683E+00;	-9.9957961128644113E-01
+1.4141666666666667E+03;	+3.9124503817819902E+00;	-9.9958075175954930E-01
+1.4143666666666666E+03;	+3.9123463370099074E+00;	-9.9957856998490735E-01
+1.4145666666666666E+03;	+3.9122411008854718E+00;	-9.9957861957069472E-01
+1.4147666666666667E+03;	+3.9121273267358472E+00;	-9.9957852039912021E-01
+1.4149666666666667E+03;	+3.9120254661097422E+00;	-9.9957737992601192E-01
+1.4151666666666667E+03;	+3.9119295622453980E+00;	-9.9958005755852686E-01
+1.4153666666666666E+03;	+3.9118275030605685E+00;	-9.9957916501435518E-01
+1.4155666666666666E+03;	+3.9117345775771057E+00;	-9.9958090051691117E-01
+1.4157666666666667E+03;	+3.9116345039795291E+00;	-9.9958045424482556E-01
+1.4159666666666667E+03;	+3.9115370116453825E+00;	-9.9957921460014243E-01
+1.4161666666666667E+03;	+3.9114347539018275E+00;	-9.9957921460014265E-01
+1.4163666666666666E+03;	+3.9113388500374833E+00;	-9.9957961128644113E-01
+1.4165666666666666E+03;	+3.9112425490556895E+00;	-9.9958055341639984E-01
+1.4167666666666667E+03;	+3.9111454538389929E+00;	-9.9957926418592991E-01
+1.4169666666666667E+03;	+3.9110525283555297E+00;	-9.9958005755852675E-01
+1.4171666666666667E+03;	+3.9109542417864822E+00;	-9.9958030548746335E-01
+1.4173666666666666E+03;	+3.9108569480110607E+00;	-9.9957911542856781E-01
+1.4175666666666666E+03;	+3.9107695821719068E+00;	-9.9957911542856792E-01
+1.4177666666666667E+03;	+3.9106695085743310E+00;	-9.9957901625699330E-01
+1.4179666666666667E+03;	+3.9105813485002758E+00;	-9.9958070217376205E-01
+1.4181666666666667E+03;	+3.9104977552769036E+00;	-9.9958134678899713E-01
+1.4183666666666666E+03;	+3.9104082052917701E+00;	-9.9958293353419114E-01
+1.4185666666666666E+03;	+3.9103099187227226E+00;	-9.9957990880116510E-01
+1.4187666666666667E+03;	+3.9102293038802305E+00;	-9.9958154513214625E-01
+1.4189666666666667E+03;	+3.9101343928095140E+00;	-9.9958040465903808E-01
+1.4191666666666667E+03;	+3.9100414673260495E+00;	-9.9957976004380289E-01
+1.4193666666666666E+03;	+3.9099558885154244E+00;	-9.9958025590167621E-01
+1.4195666666666666E+03;	+3.9098780534950870E+00;	-9.9958139637478427E-01
+1.4197666666666667E+03;	+3.9097885035099549E+00;	-9.9958184264687011E-01
+1.4199666666666667E+03;	+3.9096983578486459E+00;	-9.9958154513214625E-01
+1.4201666666666667E+03;	+3.9096143675078232E+00;	-9.9958174347529560E-01
+1.4203666666666666E+03;	+3.9095166766149512E+00;	-9.9957837164175822E-01
+1.4205666666666666E+03;	+3.9094322891566775E+00;	-9.9957782619809776E-01
+1.4207666666666667E+03;	+3.9093512771967354E+00;	-9.9957911542856792E-01
+1.4209666666666667E+03;	+3.9092702652367923E+00;	-9.9958124761742262E-01
+1.4211666666666667E+03;	+3.9091823037214630E+00;	-9.9958045424482533E-01
+1.4213666666666666E+03;	+3.9091064542883793E+00;	-9.9958104927427316E-01
+1.4215666666666666E+03;	+3.9090202798015774E+00;	-9.9958080134533667E-01
+1.4217666666666667E+03;	+3.9089396649590857E+00;	-9.9957966087222838E-01
+1.4219666666666667E+03;	+3.9088628227323756E+00;	-9.9958080134533656E-01
+1.4221666666666667E+03;	+3.9087832006835104E+00;	-9.9958233850474343E-01
+1.4223666666666666E+03;	+3.9087027843997446E+00;	-9.9958194181844473E-01
+1.4225666666666666E+03;	+3.9086249493794067E+00;	-9.9958209057580694E-01
+1.4227666666666667E+03;	+3.9085409590385845E+00;	-9.9957990880116487E-01
+1.4229666666666667E+03;	+3.9084599470786414E+00;	-9.9957990880116487E-01
+1.4231666666666667E+03;	+3.9083805235885016E+00;	-9.9958075175954919E-01
+1.4233666666666666E+03;	+3.9082937534255238E+00;	-9.9957936335750441E-01
+1.4235666666666666E+03;	+3.9082171097575391E+00;	-9.9957921460014243E-01
+1.4237666666666667E+03;	+3.9081386790610257E+00;	-9.9957856998490746E-01
+1.4239666666666667E+03;	+3.9080630281866675E+00;	-9.9957901625699330E-01
+1.4241666666666667E+03;	+3.9079849946076060E+00;	-9.9957871874226933E-01
+1.4243666666666666E+03;	+3.9079127192315783E+00;	-9.9957881791384395E-01
+1.4245666666666666E+03;	+3.9078360755635937E+00;	-9.9957980962959025E-01
+1.4247666666666667E+03;	+3.9077582405432563E+00;	-9.9958075175954919E-01
+1.4249666666666667E+03;	+3.9076923190464403E+00;	-9.9958337980627698E-01
+1.4251666666666667E+03;	+3.9076156753784552E+00;	-9.9958273519104190E-01
+1.4253666666666666E+03;	+3.9075259268345977E+00;	-9.9957980962959037E-01
+1.4255666666666666E+03;	+3.9074572255156266E+00;	-9.9957856998490746E-01
+1.4257666666666667E+03;	+3.9073819717587188E+00;	-9.9958005755852686E-01
+1.4259666666666667E+03;	+3.9073091007065153E+00;	-9.9958075175954930E-01
+1.4261666666666667E+03;	+3.9072411936224465E+00;	-9.9957995838695224E-01
+1.4263666666666666E+03;	+3.9071595859863280E+00;	-9.9958085093112403E-01
+1.4265666666666666E+03;	+3.9070906861086310E+00;	-9.9957995838695224E-01
+1.4267666666666667E+03;	+3.9070164251453505E+00;	-9.9957936335750441E-01
+1.4269666666666667E+03;	+3.9069336261568797E+00;	-9.9957891708541868E-01
+1.4271666666666667E+03;	+3.9068645277204581E+00;	-9.9957742951179929E-01
+1.4273666666666666E+03;	+3.9067924509031564E+00;	-9.9957847081333284E-01
+1.4275666666666666E+03;	+3.9067334789617276E+00;	-9.9958000797273960E-01
+1.4277666666666667E+03;	+3.9066584237635453E+00;	-9.9957956170065376E-01
+1.4279666666666667E+03;	+3.9065952820888845E+00;	-9.9958174347529560E-01
+1.4281666666666667E+03;	+3.9065333317665747E+00;	-9.9958342939206435E-01
+1.4283666666666666E+03;	+3.9064463630448718E+00;	-9.9957976004380289E-01
+1.4285666666666666E+03;	+3.9063804415480559E+00;	-9.9957871874226933E-01
+1.4287666666666667E+03;	+3.9063143214925149E+00;	-9.9958104927427316E-01
+1.4289666666666667E+03;	+3.9062408547641350E+00;	-9.9957956170065376E-01
+1.4291666666666667E+03;	+3.9061697707404601E+00;	-9.9958050383061270E-01
+1.4293666666666666E+03;	+3.9061111959164823E+00;	-9.9958194181844473E-01
+1.4295666666666666E+03;	+3.9060426931562362E+00;	-9.9958268560525454E-01
+1.4297666666666667E+03;	+3.9059739918372656E+00;	-9.9958144596057175E-01
+1.4299666666666667E+03;	+3.9058985395216328E+00;	-9.9957822288439624E-01
+1.4301666666666667E+03;	+3.9058222929710986E+00;	-9.9957678489656432E-01
+1.4303666666666666E+03;	+3.9057621296773184E+00;	-9.9958070217376183E-01
+1.4305666666666666E+03;	+3.9057019663835368E+00;	-9.9958293353419114E-01
+1.4307666666666667E+03;	+3.9056294924487851E+00;	-9.9958099968848579E-01
+1.4309666666666667E+03;	+3.9055639680694192E+00;	-9.9958020631588873E-01
+1.4311666666666667E+03;	+3.9054897071061387E+00;	-9.9957956170065365E-01
+1.4313666666666666E+03;	+3.9054293452536317E+00;	-9.9958040465903808E-01
+1.4315666666666666E+03;	+3.9053622324044639E+00;	-9.9958109886006052E-01
+1.4317666666666667E+03;	+3.9052955166727465E+00;	-9.9958025590167621E-01
+1.4319666666666667E+03;	+3.9052347577027895E+00;	-9.9958045424482533E-01
+1.4321666666666667E+03;	+3.9051547385364738E+00;	-9.9958060300218732E-01
+1.4323666666666666E+03;	+3.9050908026269107E+00;	-9.9958129720320976E-01
+1.4325666666666666E+03;	+3.9050336177140106E+00;	-9.9958124761742229E-01
+1.4327666666666667E+03;	+3.9049748443313077E+00;	-9.9958055341640017E-01
+1.4329666666666667E+03;	+3.9049144824788002E+00;	-9.9958283436261652E-01
+1.4331666666666667E+03;	+3.9048479653058088E+00;	-9.9958204099001946E-01
+1.4333666666666666E+03;	+3.9047812495740910E+00;	-9.9958124761742251E-01
+1.4335666666666666E+03;	+3.9047196963692330E+00;	-9.9958154513214648E-01
+1.4337666666666667E+03;	+3.9046710494815220E+00;	-9.9958466903674725E-01
+1.4339666666666667E+03;	+3.9742486081074158E+00;	+0.0000000000000000E+00
+1.4341666666666667E+03;	+3.9748895556728434E+00;	+0.0000000000000000E+00
+1.4343666666666666E+03;	+3.9753442551538942E+00;	+0.0000000000000000E+00
+1.4345666666666666E+03;	+3.9757219138495086E+00;	+0.0000000000000000E+00
+1.4347666666666667E+03;	+3.9760473516003558E+00;	+0.0000000000000000E+00
+1.4349666666666667E+03;	+3.9763354603108390E+00;	+0.0000000000000000E+00
+1.4351666666666667E+03;	+3.9765792904255677E+00;	+0.0000000000000000E+00
+1.4353666666666666E+03;	+3.9768167666610861E+00;	+0.0000000000000000E+00
+1.4355666666666666E+03;	+3.9770367697287727E+00;	+0.0000000000000000E+00
+1.4357666666666667E+03;	+3.9772321515145168E+00;	+0.0000000000000000E+00
+1.4359666666666667E+03;	+3.9774271361828100E+00;	+0.0000000000000000E+00
