Time [s];	Voltage [V];	Current [A]
+8.8139999999999998E+02;	+4.0259083747677673E+00;	+1.7506553268151734E-01
+8.8160000000000002E+02;	+4.0259069848566904E+00;	+1.7494285744370061E-01
+8.8179999999999995E+02;	+4.0259067862979654E+00;	+1.7475105961836704E-01
+8.8200000000000000E+02;	+4.0259145300882535E+00;	+1.7463537597656165E-01
+8.8220000000000005E+02;	+4.0259171113516823E+00;	+1.7452678310234235E-01
+8.8239999999999998E+02;	+4.0259115517073729E+00;	+1.7430201072844445E-01
+8.8260000000000002E+02;	+4.0259135372946266E+00;	+1.7411199799145427E-01
+8.8279999999999995E+02;	+4.0259155228818804E+00;	+1.7398624843482399E-01
+8.8300000000000000E+02;	+4.0259155228818804E+00;	+1.7385583781418612E-01
+8.8320000000000005E+02;	+4.0259075805328663E+00;	+1.7361043775276530E-01
+8.8339999999999998E+02;	+4.0259173099104082E+00;	+1.7348017588948939E-01
+8.8360000000000002E+02;	+4.0259101617962951E+00;	+1.7326388268522233E-01
+8.8379999999999995E+02;	+4.0259115517073729E+00;	+1.7314705857030874E-01
+8.8400000000000000E+02;	+4.0259121473835497E+00;	+1.7303246581582432E-01
+8.8420000000000005E+02;	+4.0259139344120776E+00;	+1.7290041886420507E-01
+8.8439999999999998E+02;	+4.0259153243231554E+00;	+1.7272136458621143E-01
+8.8460000000000002E+02;	+4.0259137358533517E+00;	+1.7251692238511260E-01
+8.8479999999999995E+02;	+4.0259133387359016E+00;	+1.7236290892971293E-01
+8.8500000000000000E+02;	+4.0259218767610916E+00;	+1.7230454645804341E-01
+8.8520000000000005E+02;	+4.0259117502660988E+00;	+1.7209331100408246E-01
+8.8539999999999998E+02;	+4.0259175084691341E+00;	+1.7200276735644571E-01
+8.8560000000000002E+02;	+4.0259238623483444E+00;	+1.7184796052844900E-01
+8.8579999999999995E+02;	+4.0259308119037316E+00;	+1.7177477190637239E-01
+8.8600000000000000E+02;	+4.0259272378466759E+00;	+1.7158540378461729E-01
+8.8620000000000005E+02;	+4.0259204868500138E+00;	+1.7141820050979187E-01
+8.8639999999999998E+02;	+4.0259165156755072E+00;	+1.7130931012084860E-01
+8.8660000000000002E+02;	+4.0259192954976619E+00;	+1.7122704729969340E-01
+8.8679999999999995E+02;	+4.0259159199993313E+00;	+1.7099374617037735E-01
+8.8700000000000000E+02;	+4.0259210825261897E+00;	+1.7090221080699430E-01
+8.8720000000000005E+02;	+4.0259171113516841E+00;	+1.7072469368840745E-01
+8.8739999999999998E+02;	+4.0259169127929573E+00;	+1.7060965466183717E-01
+8.8760000000000002E+02;	+4.0259169127929582E+00;	+1.7053155704681641E-01
+8.8779999999999995E+02;	+4.0259246565832463E+00;	+1.7042474926094034E-01
+8.8800000000000000E+02;	+4.0259103603550210E+00;	+1.7019387783520279E-01
+8.8820000000000005E+02;	+4.0259220753198166E+00;	+1.7013521784880939E-01
+8.8839999999999998E+02;	+4.0259123459422748E+00;	+1.6993469292490845E-01
+8.8860000000000002E+02;	+4.0259133387359016E+00;	+1.6989110701785878E-01
+8.8879999999999995E+02;	+4.0259123459422748E+00;	+1.6979451390416958E-01
+8.8900000000000000E+02;	+4.0259139344120776E+00;	+1.6960187312045169E-01
+8.8920000000000005E+02;	+4.0259173099104091E+00;	+1.6957152661861508E-01
+8.8939999999999998E+02;	+4.0259087718852191E+00;	+1.6942118251147667E-01
+8.8960000000000002E+02;	+4.0259099632375701E+00;	+1.6922755001201248E-01
+8.8979999999999995E+02;	+4.0259159199993313E+00;	+1.6916105547122337E-01
+8.9000000000000000E+02;	+4.0259115517073738E+00;	+1.6904978496448900E-01
+8.9020000000000005E+02;	+4.0259083747677673E+00;	+1.6890177138935439E-01
+8.9039999999999998E+02;	+4.0259179055865841E+00;	+1.6880998809703476E-01
+8.9060000000000002E+02;	+4.0259224724372675E+00;	+1.6872276669714811E-01
+8.9079999999999995E+02;	+4.0259226709959934E+00;	+1.6855189407406138E-01
+8.9100000000000000E+02;	+4.0259200897325629E+00;	+1.6843199564033426E-01
+8.9120000000000005E+02;	+4.0259198911738379E+00;	+1.6840556641569548E-01
+8.9139999999999998E+02;	+4.0259145300882535E+00;	+1.6815729037861041E-01
+8.9160000000000002E+02;	+4.0259188983802110E+00;	+1.6807423418485820E-01
+8.9179999999999995E+02;	+4.0259216782023657E+00;	+1.6794461693681736E-01
+8.9200000000000000E+02;	+4.0259183027040351E+00;	+1.6785437080390445E-01
+8.9220000000000005E+02;	+4.0259226709959934E+00;	+1.6777924833612257E-01
+8.9239999999999998E+02;	+4.0259262450530491E+00;	+1.6761621026743159E-01
+8.9260000000000002E+02;	+4.0259280320815769E+00;	+1.6754931904034398E-01
+8.9279999999999995E+02;	+4.0259262450530491E+00;	+1.6738504132697010E-01
+8.9300000000000000E+02;	+4.0259345845195140E+00;	+1.6740269386725418E-01
+8.9320000000000005E+02;	+4.0259262450530491E+00;	+1.6721287947341323E-01
+8.9339999999999998E+02;	+4.0259302162275565E+00;	+1.6713740990512016E-01
+8.9360000000000002E+02;	+4.0259266421705000E+00;	+1.6696063657334295E-01
+8.9379999999999995E+02;	+4.0259288263164787E+00;	+1.6691010865606923E-01
+8.9400000000000000E+02;	+4.0259252522594222E+00;	+1.6680493720117462E-01
+8.9420000000000005E+02;	+4.0259220753198166E+00;	+1.6665821285651017E-01
+8.9439999999999998E+02;	+4.0259204868500138E+00;	+1.6656355358852629E-01
+8.9460000000000002E+02;	+4.0259258479355982E+00;	+1.6643334131103768E-01
+8.9479999999999995E+02;	+4.0259171113516832E+00;	+1.6633803742781869E-01
+8.9500000000000000E+02;	+4.0259196926151128E+00;	+1.6623683283590926E-01
+8.9520000000000005E+02;	+4.0259268407292250E+00;	+1.6611658730167092E-01
+8.9539999999999998E+02;	+4.0259343859607881E+00;	+1.6607126589206520E-01
+8.9560000000000002E+02;	+4.0259298191101056E+00;	+1.6592533491999781E-01
+8.9579999999999995E+02;	+4.0259282306403028E+00;	+1.6583236156878264E-01
+8.9600000000000000E+02;	+4.0259329960497103E+00;	+1.6571102514722336E-01
+8.9620000000000005E+02;	+4.0259258479355990E+00;	+1.6563163830173241E-01
+8.9639999999999998E+02;	+4.0259161185580563E+00;	+1.6544960887649987E-01
+8.9660000000000002E+02;	+4.0259220753198157E+00;	+1.6544529491300350E-01
+8.9679999999999995E+02;	+4.0259139344120776E+00;	+1.6527828998132735E-01
+8.9700000000000000E+02;	+4.0259165156755072E+00;	+1.6521630774718385E-01
+8.9720000000000005E+02;	+4.0259248551419722E+00;	+1.6513602835752125E-01
+8.9739999999999998E+02;	+4.0259302162275565E+00;	+1.6500988211459247E-01
+8.9760000000000002E+02;	+4.0259318046973585E+00;	+1.6496297395979270E-01
+8.9779999999999995E+02;	+4.0259320032560844E+00;	+1.6486087682371156E-01
+8.9800000000000000E+02;	+4.0259266421705000E+00;	+1.6469228514684134E-01
+8.9820000000000005E+02;	+4.0259224724372684E+00;	+1.6458453523100636E-01
+8.9839999999999998E+02;	+4.0259200897325629E+00;	+1.6452944542129963E-01
+8.9860000000000002E+02;	+4.0259284291990278E+00;	+1.6441187751957631E-01
+8.9879999999999995E+02;	+4.0259206854087388E+00;	+1.6431825955312601E-01
+8.9900000000000000E+02;	+4.0259216782023657E+00;	+1.6423307117051925E-01
+8.9920000000000005E+02;	+4.0259264436117741E+00;	+1.6414515556961015E-01
+8.9939999999999998E+02;	+4.0259169127929573E+00;	+1.6402005062821498E-01
+8.9960000000000002E+02;	+4.0259242594657962E+00;	+1.6398970412637834E-01
+8.9979999999999995E+02;	+4.0259196926151128E+00;	+1.6384902924776629E-01
+9.0000000000000000E+02;	+4.0259270392879509E+00;	+1.6380291446556358E-01
+9.0020000000000005E+02;	+4.0142924907760964E+00;	+0.0000000000000000E+00
+9.0039999999999998E+02;	+4.0141876517691122E+00;	+0.0000000000000000E+00
+9.0060000000000002E+02;	+4.0141100153075007E+00;	+0.0000000000000000E+00
+9.0079999999999995E+02;	+4.0140472707502903E+00;	+0.0000000000000000E+00
+9.0100000000000000E+02;	+4.0140012051260090E+00;	+0.0000000000000000E+00
+9.0120000000000005E+02;	+4.0139549409430026E+00;	+0.0000000000000000E+00
+9.0139999999999998E+02;	+4.0139100666710741E+00;	+0.0000000000000000E+00
+9.0160000000000002E+02;	+4.0138725390719827E+00;	+0.0000000000000000E+00
+9.0179999999999995E+02;	+4.0138288561524051E+00;	+0.0000000000000000E+00
+9.0200000000000000E+02;	+4.0137996680197796E+00;	+0.0000000000000000E+00
+9.0220000000000005E+02;	+4.0137665087126457E+00;	+0.0000000000000000E+00
+9.0239999999999998E+02;	+4.0137285839961043E+00;	+0.0000000000000000E+00
+9.0260000000000002E+02;	+4.0137063454188651E+00;	+0.0000000000000000E+00
+9.0279999999999995E+02;	+4.0136787457560414E+00;	+0.0000000000000000E+00
+9.0300000000000000E+02;	+4.0136436008616547E+00;	+0.0000000000000000E+00
+9.0320000000000005E+02;	+4.0136136184941273E+00;	+0.0000000000000000E+00
+9.0339999999999998E+02;	+4.0135852245964019E+00;	+0.0000000000000000E+00
+9.0360000000000002E+02;	+4.0135631845778876E+00;	+0.0000000000000000E+00
+9.0379999999999995E+02;	+4.0135373719435927E+00;	+0.0000000000000000E+00
+9.0400000000000000E+02;	+4.0135109636331210E+00;	+0.0000000000000000E+00
+9.0420000000000005E+02;	+4.0134863423511780E+00;	+0.0000000000000000E+00
+9.0439999999999998E+02;	+4.0134575513360025E+00;	+0.0000000000000000E+00
+9.0460000000000002E+02;	+4.0134402767268966E+00;	+0.0000000000000000E+00
+9.0479999999999995E+02;	+4.0134176410322064E+00;	+0.0000000000000000E+00
+9.0500000000000000E+02;	+4.0133900413693828E+00;	+0.0000000000000000E+00
+9.0520000000000005E+02;	+4.0133707811730241E+00;	+0.0000000000000000E+00
+9.0539999999999998E+02;	+4.0133471526847080E+00;	+0.0000000000000000E+00
+9.0560000000000002E+02;	+4.0133263040185456E+00;	+0.0000000000000000E+00
+9.0579999999999995E+02;	+4.0133058524698351E+00;	+0.0000000000000000E+00
+9.0600000000000000E+02;	+4.0132836138925958E+00;	+0.0000000000000000E+00
+9.0620000000000005E+02;	+4.0132639565787862E+00;	+0.0000000000000000E+00
+9.0639999999999998E+02;	+4.0132452920586035E+00;	+0.0000000000000000E+00
+9.0660000000000002E+02;	+4.0132224578051892E+00;	+0.0000000000000000E+00
+9.0679999999999995E+02;	+4.0132087572531390E+00;	+0.0000000000000000E+00
+9.0700000000000000E+02;	+4.0131908869678581E+00;	+0.0000000000000000E+00
+9.0720000000000005E+02;	+4.0131678541557170E+00;	+0.0000000000000000E+00
+9.0739999999999998E+02;	+4.0131517708989639E+00;	+0.0000000000000000E+00
+9.0760000000000002E+02;	+4.0131335034962321E+00;	+0.0000000000000000E+00
+9.0779999999999995E+02;	+4.0131158317696753E+00;	+0.0000000000000000E+00
+9.0800000000000000E+02;	+4.0130979614843936E+00;	+0.0000000000000000E+00
+9.0820000000000005E+02;	+4.0130812825514646E+00;	+0.0000000000000000E+00
+9.0839999999999998E+02;	+4.0130655964121615E+00;	+0.0000000000000000E+00
+9.0860000000000002E+02;	+4.0130459390983519E+00;	+0.0000000000000000E+00
+9.0879999999999995E+02;	+4.0130294587241480E+00;	+0.0000000000000000E+00
+9.0900000000000000E+02;	+4.0130103970865152E+00;	+0.0000000000000000E+00
+9.0920000000000005E+02;	+4.0129925268012334E+00;	+0.0000000000000000E+00
+9.0939999999999998E+02;	+4.0129774363381072E+00;	+0.0000000000000000E+00
+9.0960000000000002E+02;	+4.0129611545226282E+00;	+0.0000000000000000E+00
+9.0979999999999995E+02;	+4.0129416957675437E+00;	+0.0000000000000000E+00
+9.1000000000000000E+02;	+4.0129305764789249E+00;	+0.0000000000000000E+00
+9.1020000000000005E+02;	+4.0129123090761922E+00;	+0.0000000000000000E+00
+9.1039999999999998E+02;	+4.0128960272607141E+00;	+0.0000000000000000E+00
+9.1060000000000002E+02;	+4.0128801425626852E+00;	+0.0000000000000000E+00
+9.1079999999999995E+02;	+4.0128696189502433E+00;	+0.0000000000000000E+00
+9.1100000000000000E+02;	+4.0128541313696653E+00;	+0.0000000000000000E+00
+9.1120000000000005E+02;	+4.0128322899098761E+00;	+0.0000000000000000E+00
+9.1139999999999998E+02;	+4.0128158095356730E+00;	+0.0000000000000000E+00
+9.1160000000000002E+02;	+4.0128007190725468E+00;	+0.0000000000000000E+00
+9.1179999999999995E+02;	+4.0127866214030474E+00;	+0.0000000000000000E+00
+9.1200000000000000E+02;	+4.0127786790540316E+00;	+0.0000000000000000E+00
+9.1220000000000005E+02;	+4.0127612058862017E+00;	+0.0000000000000000E+00
+9.1239999999999998E+02;	+4.0127482995690533E+00;	+0.0000000000000000E+00
+9.1260000000000002E+02;	+4.0127330105472021E+00;	+0.0000000000000000E+00
+9.1279999999999995E+02;	+4.0127159344968222E+00;	+0.0000000000000000E+00
+9.1300000000000000E+02;	+4.0127008440336951E+00;	+0.0000000000000000E+00
+9.1320000000000005E+02;	+4.0126899233038005E+00;	+0.0000000000000000E+00
+9.1339999999999998E+02;	+4.0126742371644992E+00;	+0.0000000000000000E+00
+9.1360000000000002E+02;	+4.0126603380537240E+00;	+0.0000000000000000E+00
+9.1379999999999995E+02;	+4.0126418720922663E+00;	+0.0000000000000000E+00
+9.1400000000000000E+02;	+4.0126301571274707E+00;	+0.0000000000000000E+00
+9.1420000000000005E+02;	+4.0126212219848298E+00;	+0.0000000000000000E+00
+9.1439999999999998E+02;	+4.0126130810770908E+00;	+0.0000000000000000E+00
+9.1460000000000002E+02;	+4.0125956079092600E+00;	+0.0000000000000000E+00
+9.1479999999999995E+02;	+4.0125735678907457E+00;	+0.0000000000000000E+00
+9.1500000000000000E+02;	+4.0125666183353594E+00;	+0.0000000000000000E+00
+9.1520000000000005E+02;	+4.0125537120182111E+00;	+0.0000000000000000E+00
+9.1539999999999998E+02;	+4.0125410042597887E+00;	+0.0000000000000000E+00
+9.1560000000000002E+02;	+4.0125275022664644E+00;	+0.0000000000000000E+00
+9.1579999999999995E+02;	+4.0125112204509863E+00;	+0.0000000000000000E+00
+9.1600000000000000E+02;	+4.0125022853083445E+00;	+0.0000000000000000E+00
+9.1620000000000005E+02;	+4.0124842164643395E+00;	+0.0000000000000000E+00
+9.1639999999999998E+02;	+4.0124701187948393E+00;	+0.0000000000000000E+00
+9.1660000000000002E+02;	+4.0124595951823956E+00;	+0.0000000000000000E+00
+9.1679999999999995E+02;	+4.0124454975128954E+00;	+0.0000000000000000E+00
+9.1700000000000000E+02;	+4.0124379522813323E+00;	+0.0000000000000000E+00
+9.1720000000000005E+02;	+4.0124308041672201E+00;	+0.0000000000000000E+00
+9.1739999999999998E+02;	+4.0124071756789039E+00;	+0.0000000000000000E+00
+9.1760000000000002E+02;	+4.0124026088282205E+00;	+0.0000000000000000E+00
+9.1779999999999995E+02;	+4.0123881140412694E+00;	+0.0000000000000000E+00
+9.1800000000000000E+02;	+4.0123781861050025E+00;	+0.0000000000000000E+00
+9.1820000000000005E+02;	+4.0123708394321644E+00;	+0.0000000000000000E+00
+9.1839999999999998E+02;	+4.0123589259086438E+00;	+0.0000000000000000E+00
+9.1860000000000002E+02;	+4.0123444311216936E+00;	+0.0000000000000000E+00
+9.1879999999999995E+02;	+4.0123311276870943E+00;	+0.0000000000000000E+00
+9.1900000000000000E+02;	+4.0123251709253340E+00;	+0.0000000000000000E+00
+9.1920000000000005E+02;	+4.0123126617256366E+00;	+0.0000000000000000E+00
+9.1939999999999998E+02;	+4.0123005496433901E+00;	+0.0000000000000000E+00
+9.1960000000000002E+02;	+4.0122941957641798E+00;	+0.0000000000000000E+00
+9.1979999999999995E+02;	+4.0122767225963480E+00;	+0.0000000000000000E+00
+9.2000000000000000E+02;	+4.0122612350157709E+00;	+0.0000000000000000E+00
+9.2020000000000005E+02;	+4.0122459459939197E+00;	+0.0000000000000000E+00
+9.2039999999999998E+02;	+4.0122447546415678E+00;	+0.0000000000000000E+00
+9.2060000000000002E+02;	+4.0122292670609907E+00;	+0.0000000000000000E+00
+9.2079999999999995E+02;	+4.0122193391247229E+00;	+0.0000000000000000E+00
+9.2100000000000000E+02;	+4.0122072270424765E+00;	+0.0000000000000000E+00
+9.2120000000000005E+02;	+4.0121947178427790E+00;	+0.0000000000000000E+00
+9.2139999999999998E+02;	+4.0121871726112168E+00;	+0.0000000000000000E+00
+9.2160000000000002E+02;	+4.0121792302622019E+00;	+0.0000000000000000E+00
+9.2179999999999995E+02;	+4.0121609628594701E+00;	+0.0000000000000000E+00
+9.2200000000000000E+02;	+4.0121528219517302E+00;	+0.0000000000000000E+00
+9.2220000000000005E+02;	+4.0121492478946736E+00;	+0.0000000000000000E+00
+9.2239999999999998E+02;	+4.0121307819332168E+00;	+0.0000000000000000E+00
+9.2260000000000002E+02;	+4.0121256194063584E+00;	+0.0000000000000000E+00
+9.2279999999999995E+02;	+4.0121186698509703E+00;	+0.0000000000000000E+00
+9.2300000000000000E+02;	+4.0121085433559784E+00;	+0.0000000000000000E+00
+9.2320000000000005E+02;	+4.0120950413626542E+00;	+0.0000000000000000E+00
+9.2339999999999998E+02;	+4.0120825321629559E+00;	+0.0000000000000000E+00
+9.2360000000000002E+02;	+4.0120714128743371E+00;	+0.0000000000000000E+00
+9.2379999999999995E+02;	+4.0120638676427740E+00;	+0.0000000000000000E+00
+9.2400000000000000E+02;	+4.0120559252937609E+00;	+0.0000000000000000E+00
+9.2420000000000005E+02;	+4.0120452031225913E+00;	+0.0000000000000000E+00
+9.2439999999999998E+02;	+4.0120305097769160E+00;	+0.0000000000000000E+00
+9.2460000000000002E+02;	+4.0120247515738807E+00;	+0.0000000000000000E+00
+9.2479999999999995E+02;	+4.0120112495805564E+00;	+0.0000000000000000E+00
+9.2500000000000000E+02;	+4.0120021158791905E+00;	+0.0000000000000000E+00
+9.2520000000000005E+02;	+4.0119921879429228E+00;	+0.0000000000000000E+00
+9.2539999999999998E+02;	+4.0119838484764578E+00;	+0.0000000000000000E+00
+9.2560000000000002E+02;	+4.0119763032448947E+00;	+0.0000000000000000E+00
+9.2579999999999995E+02;	+4.0119659781911761E+00;	+0.0000000000000000E+00
+9.2600000000000000E+02;	+4.0119592271945148E+00;	+0.0000000000000000E+00
+9.2620000000000005E+02;	+4.0119500934931489E+00;	+0.0000000000000000E+00
+9.2639999999999998E+02;	+4.0119332160014940E+00;	+0.0000000000000000E+00
+9.2660000000000002E+02;	+4.0119248765350290E+00;	+0.0000000000000000E+00
+9.2679999999999995E+02;	+4.0119149485987613E+00;	+0.0000000000000000E+00
+9.2700000000000000E+02;	+4.0119016451641629E+00;	+0.0000000000000000E+00
+9.2720000000000005E+02;	+4.0119002552530860E+00;	+0.0000000000000000E+00
+9.2739999999999998E+02;	+4.0118940999326007E+00;	+0.0000000000000000E+00
+9.2760000000000002E+02;	+4.0118877460533886E+00;	+0.0000000000000000E+00
+9.2779999999999995E+02;	+4.0118744426187902E+00;	+0.0000000000000000E+00
+9.2800000000000000E+02;	+4.0118672945046780E+00;	+0.0000000000000000E+00
+9.2820000000000005E+02;	+4.0118633233301715E+00;	+0.0000000000000000E+00
+9.2839999999999998E+02;	+4.0118506155717490E+00;	+0.0000000000000000E+00
+9.2860000000000002E+02;	+4.0118446588099888E+00;	+0.0000000000000000E+00
+9.2879999999999995E+02;	+4.0118420775465582E+00;	+0.0000000000000000E+00
+9.2900000000000000E+02;	+4.0118323481690155E+00;	+0.0000000000000000E+00
+9.2920000000000005E+02;	+4.0118244058200023E+00;	+0.0000000000000000E+00
+9.2939999999999998E+02;	+4.0118103081505030E+00;	+0.0000000000000000E+00
+9.2960000000000002E+02;	+4.0118003802142352E+00;	+0.0000000000000000E+00
+9.2979999999999995E+02;	+4.0117916436303203E+00;	+0.0000000000000000E+00
+9.3000000000000000E+02;	+4.0117759574910172E+00;	+0.0000000000000000E+00
+9.3020000000000005E+02;	+4.0159165025907297E+00;	+5.9549540423062014E-02
+9.3039999999999998E+02;	+4.0159266290857234E+00;	+5.9285248176674264E-02
+9.3060000000000002E+02;	+4.0159270262031734E+00;	+5.8988675582744600E-02
+9.3079999999999995E+02;	+4.0159276218793494E+00;	+5.8734945109054915E-02
+9.3100000000000000E+02;	+4.0159347699934633E+00;	+5.8597344549256414E-02
+9.3120000000000005E+02;	+4.0159242463810196E+00;	+5.8358638569123100E-02
+9.3139999999999998E+02;	+4.0159288132317021E+00;	+5.8307019764528421E-02
+9.3160000000000002E+02;	+4.0159272247618993E+00;	+5.8211269609223591E-02
+9.3179999999999995E+02;	+4.0159292103491522E+00;	+5.8073123605764630E-02
+9.3200000000000000E+02;	+4.0159292103491531E+00;	+5.7945093102917879E-02
+9.3220000000000005E+02;	+4.0159284161142521E+00;	+5.7909738436562448E-02
+9.3239999999999998E+02;	+4.0159337771998356E+00;	+5.7904631100469034E-02
+9.3260000000000002E+02;	+4.0159232535873928E+00;	+5.7768468528502655E-02
+9.3279999999999995E+02;	+4.0159383440505190E+00;	+5.7774121308256543E-02
+9.3300000000000000E+02;	+4.0159345714347374E+00;	+5.7658338494876553E-02
+9.3320000000000005E+02;	+4.0159401310790468E+00;	+5.7656305477596641E-02
+9.3339999999999998E+02;	+4.0159369541394403E+00;	+5.7625760632610740E-02
+9.3360000000000002E+02;	+4.0159319901713078E+00;	+5.7495350011972896E-02
+9.3379999999999995E+02;	+4.0159327844062078E+00;	+5.7445615467296172E-02
+9.3400000000000000E+02;	+4.0159200766477872E+00;	+5.7333849102688676E-02
+9.3420000000000005E+02;	+4.0159369541394412E+00;	+5.7436144581919056E-02
+9.3439999999999998E+02;	+4.0159302031427790E+00;	+5.7302064613019899E-02
+9.3460000000000002E+02;	+4.0159355642283643E+00;	+5.7286593847377693E-02
+9.3479999999999995E+02;	+4.0159339757585615E+00;	+5.7164662396370670E-02
+9.3500000000000000E+02;	+4.0159345714347374E+00;	+5.7202843452603042E-02
+9.3520000000000005E+02;	+4.0159321887300337E+00;	+5.7143538850974569E-02
+9.3539999999999998E+02;	+4.0159306002602300E+00;	+5.7072383246177881E-02
+9.3560000000000002E+02;	+4.0159337771998356E+00;	+5.7079325256401942E-02
+9.3579999999999995E+02;	+4.0159347699934616E+00;	+5.7065242892804541E-02
+9.3600000000000000E+02;	+4.0159351671109134E+00;	+5.7059540527263343E-02
+9.3620000000000005E+02;	+4.0159345714347374E+00;	+5.7044664791068907E-02
+9.3639999999999998E+02;	+4.0159349685521875E+00;	+5.7000483854571453E-02
+9.3660000000000002E+02;	+4.0159349685521875E+00;	+5.6946137831674466E-02
+9.3679999999999995E+02;	+4.0159347699934616E+00;	+5.6941724696603441E-02
+9.3700000000000000E+02;	+4.0159311959364059E+00;	+5.6896353701210413E-02
+9.3720000000000005E+02;	+4.0159317916125827E+00;	+5.6897345416956714E-02
+9.3739999999999998E+02;	+4.0159280189968003E+00;	+5.6793413606744954E-02
+9.3760000000000002E+02;	+4.0159329829649346E+00;	+5.6872998795385162E-02
+9.3779999999999995E+02;	+4.0159174953843566E+00;	+5.6774372664416088E-02
+9.3800000000000000E+02;	+4.0159190838541603E+00;	+5.6747893853989990E-02
+9.3820000000000005E+02;	+4.0159234521461178E+00;	+5.6796785440282362E-02
+9.3839999999999998E+02;	+4.0159264305269984E+00;	+5.6778587456337841E-02
+9.3860000000000002E+02;	+4.0159302031427790E+00;	+5.6790190530569495E-02
+9.3879999999999995E+02;	+4.0159313944951318E+00;	+5.6700886527615589E-02
+9.3900000000000000E+02;	+4.0159307988189550E+00;	+5.6729001669023060E-02
+9.3920000000000005E+02;	+4.0159321887300328E+00;	+5.6735794921885192E-02
+9.3939999999999998E+02;	+4.0159373512568921E+00;	+5.6777843669528115E-02
+9.3960000000000002E+02;	+4.0159266290857234E+00;	+5.6726026521784184E-02
+9.3979999999999995E+02;	+4.0159315930538568E+00;	+5.6723795161355006E-02
+9.4000000000000000E+02;	+4.0159286146729771E+00;	+5.6630524295415929E-02
+9.4020000000000005E+02;	+4.0159321887300328E+00;	+5.6686655406656246E-02
+9.4039999999999998E+02;	+4.0159327844062087E+00;	+5.6640044766580362E-02
+9.4060000000000002E+02;	+4.0159286146729762E+00;	+5.6595020871698550E-02
+9.4079999999999995E+02;	+4.0159327844062096E+00;	+5.6613020512493811E-02
+9.4100000000000000E+02;	+4.0159216651175891E+00;	+5.6588971405646150E-02
+9.4120000000000005E+02;	+4.0159286146729762E+00;	+5.6570029634891911E-02
+9.4139999999999998E+02;	+4.0159274233206244E+00;	+5.6569037919145602E-02
+9.4160000000000002E+02;	+4.0159222607937650E+00;	+5.6596706788467253E-02
+9.4179999999999995E+02;	+4.0159254377333706E+00;	+5.6563980168839505E-02
+9.4200000000000000E+02;	+4.0159250406159197E+00;	+5.6527683372525089E-02
+9.4220000000000005E+02;	+4.0159202752065122E+00;	+5.6441850374683217E-02
+9.4239999999999998E+02;	+4.0159317916125827E+00;	+5.6523171065879431E-02
+9.4260000000000002E+02;	+4.0159250406159197E+00;	+5.6476163739505036E-02
+9.4279999999999995E+02;	+4.0159264305269975E+00;	+5.6458461613433659E-02
+9.4300000000000000E+02;	+4.0159268276444484E+00;	+5.6453056762616340E-02
+9.4320000000000005E+02;	+4.0159258348508216E+00;	+5.6490543617826322E-02
+9.4339999999999998E+02;	+4.0159266290857234E+00;	+5.6500113674778078E-02
+9.4360000000000002E+02;	+4.0159280189968003E+00;	+5.6430842329899332E-02
+9.4379999999999995E+02;	+4.0159260334095475E+00;	+5.6401586715383624E-02
+9.4400000000000000E+02;	+4.0159246434984697E+00;	+5.6409619612928612E-02
+9.4420000000000005E+02;	+4.0159363584632652E+00;	+5.6471849776008644E-02
+9.4439999999999998E+02;	+4.0159393368441458E+00;	+5.6453800549426066E-02
+9.4460000000000002E+02;	+4.0159327844062087E+00;	+5.6346596077251530E-02
+9.4479999999999995E+02;	+4.0159266290857234E+00;	+5.6324232887172566E-02
+9.4500000000000000E+02;	+4.0159284161142503E+00;	+5.6327257620198773E-02
+9.4520000000000005E+02;	+4.0159331815236596E+00;	+5.6359190867229479E-02
+9.4539999999999998E+02;	+4.0159300045840540E+00;	+5.6337373120810989E-02
+9.4560000000000002E+02;	+4.0159230550286669E+00;	+5.6341935013243943E-02
+9.4579999999999995E+02;	+4.0159220622350409E+00;	+5.6339059037579679E-02
+9.4600000000000000E+02;	+4.0159202752065122E+00;	+5.6321108982571734E-02
+9.4620000000000005E+02;	+4.0159298060253290E+00;	+5.6305687802716838E-02
+9.4639999999999998E+02;	+4.0159286146729762E+00;	+5.6353042229602461E-02
+9.4660000000000002E+02;	+4.0159252391746447E+00;	+5.6246284029513739E-02
+9.4679999999999995E+02;	+4.0159294089078772E+00;	+5.6317092533799240E-02
+9.4700000000000000E+02;	+4.0159343728760115E+00;	+5.6372331100867902E-02
+9.4720000000000005E+02;	+4.0159325858474828E+00;	+5.6320266024187382E-02
+9.4739999999999998E+02;	+4.0159385426092440E+00;	+5.6351058798109865E-02
+9.4760000000000002E+02;	+4.0159365570219903E+00;	+5.6319075965291836E-02
+9.4779999999999995E+02;	+4.0159302031427799E+00;	+5.6297704490959166E-02
+9.4800000000000000E+02;	+4.0159317916125827E+00;	+5.6279506507014639E-02
+9.4820000000000005E+02;	+4.0159355642283643E+00;	+5.6343769687374590E-02
+9.4839999999999998E+02;	+4.0159254377333715E+00;	+5.6268052190144933E-02
+9.4860000000000002E+02;	+4.0159327844062087E+00;	+5.6260168049961874E-02
+9.4879999999999995E+02;	+4.0159351671109134E+00;	+5.6244846041681618E-02
+9.4900000000000000E+02;	+4.0159331815236596E+00;	+5.6249854206200406E-02
+9.4920000000000005E+02;	+4.0159315930538568E+00;	+5.6285803902003613E-02
