Time [s];	Voltage [V];	Current [A]
+4.0799999999999997E+01;	-3.2277071004893089E-05;	-3.2855133404735917E-04
+4.0840000000000003E+01;	-3.1085718652796158E-05;	-3.2825198278701794E-04
+4.0880000000000003E+01;	-2.5128956892311177E-05;	-3.2792269640064258E-04
+4.0920000000000002E+01;	-2.7511661596505148E-05;	-3.2765328026633549E-04
+4.0960000000000001E+01;	-2.6320309244408217E-05;	-3.2741379925806249E-04
+4.1000000000000000E+01;	-3.1085718652796158E-05;	-3.2714438312375540E-04
+4.1039999999999999E+01;	-3.2277071004893089E-05;	-3.2678516161134590E-04
+4.1079999999999998E+01;	-3.5851128061183991E-05;	-3.2660555085514117E-04
+4.1120000000000005E+01;	-3.7042480413281031E-05;	-3.2630619959479995E-04
+4.1159999999999997E+01;	-3.4659775709087060E-05;	-3.2609665371256108E-04
+4.1200000000000003E+01;	-3.5851128061183991E-05;	-3.2588710783032222E-04
+4.1240000000000002E+01;	-3.3468423356990021E-05;	-3.2573743220015158E-04
+4.1280000000000001E+01;	-3.7042480413281031E-05;	-3.2543808093981035E-04
+4.1320000000000000E+01;	-3.2277071004893089E-05;	-3.2522853505757149E-04
+4.1359999999999999E+01;	-3.5851128061183991E-05;	-3.2504892430136676E-04
+4.1399999999999999E+01;	-3.3468423356990021E-05;	-3.2483937841912790E-04
+4.1439999999999998E+01;	-3.3468423356990021E-05;	-3.2459989741085490E-04
+4.1480000000000004E+01;	-3.3468423356990021E-05;	-3.2439035152861603E-04
+4.1519999999999996E+01;	-3.3468423356990021E-05;	-3.2409100026827481E-04
+4.1560000000000002E+01;	-3.5851128061183991E-05;	-3.2391138951207008E-04
+4.1600000000000001E+01;	-3.2277071004893089E-05;	-3.2379164900793358E-04
+4.1640000000000001E+01;	-3.5851128061183991E-05;	-3.2358210312569472E-04
+4.1680000000000000E+01;	-3.2277071004893089E-05;	-3.2340249236948994E-04
+4.1719999999999999E+01;	-3.3468423356990021E-05;	-3.2316301136121699E-04
+4.1759999999999998E+01;	-3.1085718652796158E-05;	-3.2307320598311463E-04
+4.1799999999999997E+01;	-3.2277071004893089E-05;	-3.2292353035294399E-04
+4.1840000000000003E+01;	-3.8233832765377962E-05;	-3.2289359522690985E-04
+4.1880000000000003E+01;	-3.4659775709087060E-05;	-3.2274391959673926E-04
+4.1920000000000002E+01;	-4.0616537469571933E-05;	-3.2250443858846626E-04
+4.1960000000000001E+01;	-3.5851128061183991E-05;	-3.2223502245415917E-04
+4.2000000000000000E+01;	-3.1085718652796158E-05;	-3.2217515220209089E-04
+4.2039999999999999E+01;	-3.2277071004893089E-05;	-3.2202547657192031E-04
+4.2079999999999998E+01;	-3.5851128061183991E-05;	-3.2187580094174967E-04
+4.2120000000000005E+01;	-3.5851128061183991E-05;	-3.2172612531157903E-04
+4.2159999999999997E+01;	-3.3468423356990021E-05;	-3.2166625505951080E-04
+4.2200000000000003E+01;	-3.4659775709087060E-05;	-3.2154651455537430E-04
+4.2240000000000002E+01;	-3.4659775709087060E-05;	-3.2148664430330608E-04
+4.2280000000000001E+01;	-2.8703013948602188E-05;	-3.2124716329503308E-04
+4.2320000000000000E+01;	-2.8703013948602188E-05;	-3.2115735791693071E-04
+4.2359999999999999E+01;	-3.5851128061183991E-05;	-3.2112742279089658E-04
+4.2399999999999999E+01;	-3.9425185117475002E-05;	-3.2094781203469185E-04
+4.2439999999999998E+01;	-3.5851128061183991E-05;	-3.2088794178262357E-04
+4.2480000000000004E+01;	-3.3468423356990021E-05;	-3.2076820127848713E-04
+4.2519999999999996E+01;	-3.5851128061183991E-05;	-3.2058859052228235E-04
+4.2560000000000002E+01;	-3.8233832765377962E-05;	-3.2055865539624826E-04
+4.2600000000000001E+01;	-4.1807889821668972E-05;	-3.2037904464004348E-04
+4.2640000000000001E+01;	-4.1807889821668972E-05;	-3.2034910951400940E-04
+4.2680000000000000E+01;	-3.7042480413281031E-05;	-3.2025930413590698E-04
+4.2719999999999999E+01;	-3.8233832765377962E-05;	-3.2004975825366812E-04
+4.2759999999999998E+01;	-2.5128956892311177E-05;	-3.1995995287556576E-04
+4.2799999999999997E+01;	-3.8233832765377962E-05;	-3.1987014749746339E-04
+4.2840000000000003E+01;	-3.8233832765377962E-05;	-3.1972047186729281E-04
+4.2880000000000003E+01;	-4.0616537469571933E-05;	-3.1957079623712217E-04
+4.2920000000000002E+01;	-4.1807889821668972E-05;	-3.1948099085901980E-04
+4.2960000000000001E+01;	-3.7042480413281031E-05;	-3.1933131522884916E-04
+4.3000000000000000E+01;	-3.8233832765377962E-05;	-3.1933131522884916E-04
+4.3039999999999999E+01;	-3.9425185117475002E-05;	-3.1915170447264444E-04
+4.3079999999999998E+01;	-3.9425185117475002E-05;	-3.1903196396850794E-04
+4.3120000000000005E+01;	-3.2277071004893089E-05;	-3.1903196396850794E-04
+4.3159999999999997E+01;	-3.1085718652796158E-05;	-3.1897209371643971E-04
+4.3200000000000003E+01;	-3.3468423356990021E-05;	-3.1885235321230321E-04
+4.3240000000000002E+01;	-3.5851128061183991E-05;	-3.1873261270816671E-04
+4.3280000000000001E+01;	-3.5851128061183991E-05;	-3.1861287220403021E-04
+4.3320000000000000E+01;	-3.5851128061183991E-05;	-3.1849313169989371E-04
+4.3359999999999999E+01;	-3.3468423356990021E-05;	-3.1834345606972312E-04
+4.3399999999999999E+01;	-3.9425185117475002E-05;	-3.1831352094368898E-04
+4.3439999999999998E+01;	-3.9425185117475002E-05;	-3.1831352094368898E-04
+4.3480000000000004E+01;	-3.9425185117475002E-05;	-3.1831352094368898E-04
+4.3519999999999996E+01;	-3.9425185117475002E-05;	-3.1831352094368898E-04
+4.3560000000000002E+01;	-3.3468423356990021E-05;	-3.1834345606972312E-04
+4.3600000000000001E+01;	-3.9425185117475002E-05;	-3.1816384531351834E-04
+4.3640000000000001E+01;	-4.0616537469571933E-05;	-3.1801416968334776E-04
+4.3680000000000000E+01;	-3.5851128061183991E-05;	-3.1798423455731362E-04
+4.3719999999999999E+01;	-3.5851128061183991E-05;	-3.1789442917921126E-04
+4.3759999999999998E+01;	-3.2277071004893089E-05;	-3.1786449405317712E-04
+4.3799999999999997E+01;	-3.2277071004893089E-05;	-3.1777468867507475E-04
+4.3840000000000003E+01;	-3.1085718652796158E-05;	-3.1768488329697239E-04
+4.3880000000000003E+01;	-4.1807889821668972E-05;	-3.1768488329697239E-04
+4.3920000000000002E+01;	-3.7042480413281031E-05;	-3.1759507791887003E-04
+4.3960000000000001E+01;	-3.1085718652796158E-05;	-3.1747533741473353E-04
+4.4000000000000000E+01;	-2.6320309244408217E-05;	-3.1738553203663117E-04
+4.4039999999999999E+01;	-2.1554899836020275E-05;	-3.1741546716266525E-04
+4.4079999999999998E+01;	-2.8703013948602188E-05;	-3.1729572665852880E-04
+4.4120000000000005E+01;	-3.1085718652796158E-05;	-3.1729572665852880E-04
+4.4159999999999997E+01;	-3.8233832765377962E-05;	-3.1717598615439230E-04
+4.4200000000000003E+01;	-3.7042480413281031E-05;	-3.1714605102835816E-04
+4.4240000000000002E+01;	-3.8233832765377962E-05;	-3.1708618077628994E-04
+4.4280000000000001E+01;	-3.7042480413281031E-05;	-3.1705624565025580E-04
+4.4320000000000000E+01;	-3.4659775709087060E-05;	-3.1690657002008516E-04
+4.4359999999999999E+01;	-3.2277071004893089E-05;	-3.1684669976801694E-04
+4.4399999999999999E+01;	-2.7511661596505148E-05;	-3.1666708901181221E-04
+4.4439999999999998E+01;	-2.7511661596505148E-05;	-3.1666708901181221E-04
+4.4480000000000004E+01;	-2.6320309244408217E-05;	-3.1660721875974393E-04
+4.4519999999999996E+01;	-2.6320309244408217E-05;	-3.1663715388577807E-04
+4.4560000000000002E+01;	-2.5128956892311177E-05;	-3.1657728363370980E-04
+4.4600000000000001E+01;	-2.8703013948602188E-05;	-3.1663715388577807E-04
+4.4640000000000001E+01;	-2.8703013948602188E-05;	-3.1654734850767571E-04
+4.4680000000000000E+01;	-3.3468423356990021E-05;	-3.1663715388577807E-04
+4.4719999999999999E+01;	-3.8233832765377962E-05;	-3.1645754312957335E-04
+4.4759999999999998E+01;	-3.1085718652796158E-05;	-3.1633780262543685E-04
+4.4799999999999997E+01;	-3.1085718652796158E-05;	-3.1642760800353921E-04
+4.4840000000000003E+01;	-3.7042480413281031E-05;	-3.1630786749940271E-04
+4.4880000000000003E+01;	-3.7042480413281031E-05;	-3.1633780262543685E-04
+4.4920000000000002E+01;	-3.8233832765377962E-05;	-3.1636773775147093E-04
+4.4960000000000001E+01;	-4.0616537469571933E-05;	-3.1627793237336857E-04
+4.5000000000000000E+01;	-3.9425185117475002E-05;	-3.1615819186923207E-04
